6071,Nicolas Cage,Little Junior Brown
6071,Helen Hunt,Bev Kilmartin
6071,Kathryn Erbe,Rosie Kilmartin
10461,Sylvester Stallone,Jack Carter
10461,Miranda Richardson,Gloria Carter
10461,Rachael Leigh Cook,Doreen Carter
10461,Mickey Rourke,Cyrus Paice
10461,Johnny Strong,Eddie
80278,Naomi Watts,Maria Bennett
80278,Ewan McGregor,Henry Bennett
80278,Tom Holland,Lucas Bennett
80278,Samuel Joslin,Thomas Bennett
80278,Oaklee Pendergast,Simon Bennett
12704,Warren Beatty,Lyle Rogers
12704,Dustin Hoffman,Chuck Clarke
12704,Isabelle Adjani,Shirra Assel
12704,Charles Grodin,Jim Harrison
12704,Jack Weston,Marty Freed
10315,George Clooney,Mr. Fox (voice)
10315,Meryl Streep,Mrs. Fox (voice)
10315,Jason Schwartzman,Ash (voice)
10315,Bill Murray,Badger (voice)
10315,Wallace Wolodarsky,Kylie (voice)
16643,Angelina Jolie,Lanie Kerrigan
16643,Edward Burns,Pete
16643,Tony Shalhoub,Jack
16643,Christian Kane,Cal Cooper
16643,Melissa Errico,Andrea
2687,Chevy Chase,Nick Holloway
2687,Daryl Hannah,Alice Monroe
2687,Sam Neill,David Jenkins
2687,Michael McKean,George Talbot
2687,Stephen Tobolowsky,Warren Singleton
194,Audrey Tautou,Amélie Poulain
194,Mathieu Kassovitz,Nino Quincampoix
194,Rufus,Raphaël Poulain
194,Jamel Debbouze,Lucien
194,Claire Maurier,Suzanne
11025,Ashley Olsen,Jane Ryan
11025,Mary-Kate Olsen,Roxy Ryan
11025,Eugene Levy,Max Lomax
11025,Andy Richter,Bennie Bang
11025,Riley Smith,Jim
8849,Jude Law,Alfie
8849,Marisa Tomei,Julie
8849,Omar Epps,Marlon
8849,Jane Krakowski,Dorie
8849,Renée Taylor,Lu Schnitman
78698,Drew Barrymore,Rachel Kramer
78698,John Krasinski,Adam Carlson
78698,Kristen Bell,Jill Jerard
78698,Vinessa Shaw,Kelly Meyers
78698,Dermot Mulroney,Colonel Scott Boyer
30943,Michelle Pfeiffer,Beth Cappadora
30943,Treat Williams,Pat Cappadora
30943,Whoopi Goldberg,Candy Bliss
30943,Jonathan Jackson,Vincent Cappadora - Age 16
30943,Cory Buck,Vincent Cappadora - Age 7
9544,Stephen Dorff,Detective Mike Reilly
9544,Natascha McElhone,Terry Huston
9544,Stephen Rea,Alistair Pratt
9544,Udo Kier,Polidori
9544,Amelia Curtis,Denise Stone
24418,John C. Reilly,Larten Crepsley
24418,Josh Hutcherson,Steve
24418,Chris Massoglia,Darren Shan
24418,Patrick Fugit,Evra the Snake Boy
24418,Salma Hayek,Madame Truska
7288,Ben Stiller,Alex Rose
7288,Drew Barrymore,Nancy Kendricks
7288,Eileen Essell,Mrs. Connelly
7288,Amber Valletta,Céline
7288,Justin Theroux,Coop
14655,Samuel L. Jackson,Louis Hinds
14655,Bernie Mac,Floyd Henderson
14655,Sharon Leal,Cleo
14655,Adam Herschman,Phillip
14655,Sean Hayes,Danny Epstein
24575,M. Emmet Walsh,Master Chief Vinnie Walker
24575,Richard Jordan,Dirk Pitt
24575,David Selby,Dr. Gene Seagram
24575,Anne Archer,Dana Archibald
24575,Alec Guinness,John Bigalow
10366,Jean-Claude Van Damme,Luc Devereux
10366,Kiana Tom,Maggie
10366,Bill Goldberg,Romeo
10366,Michael Jai White,SETH
10366,Heidi Schanz,"Erin Young, KTXD"
19898,Ben Foster,Bower
19898,Dennis Quaid,Payton
19898,Cam Gigandet,Gallo
19898,Antje Traue,Nadia
19898,Cung Le,Manh
4965,Gary Sinise,Spencer Olham
4965,Madeleine Stowe,Maya Olham
4965,Mekhi Phifer,Cale
4965,Vincent D'Onofrio,Hathaway
4965,Tony Shalhoub,Nelson Gittes
15074,Devon Sawa,Will
15074,Bridgette Wilson,Chloe
15074,Rufus Sewell,Ian
15074,Rupert Graves,Jeffrey
15074,Heino Ferch,Mark
56715,Jean Reno,Thibault
56715,Christina Applegate,Rosalind / Julia
56715,Christian Clavier,Andre
56715,Matt Ross,Hunter
56715,Tara Reid,Angelique
1272,Cillian Murphy,Robert Capa
1272,Rose Byrne,Cassie
1272,Chris Evans,James Mace
1272,Michelle Yeoh,Corazon
1272,Cliff Curtis,Searle
72358,Eddie Murphy,Jack McCall
72358,Allison Janney,Samantha Davis
72358,Cliff Curtis,Dr. Sinja
72358,Clark Duke,Aaron Wiseberger
72358,Kerry Washington,Caroline McCall
20542,Freddie Prinze Jr.,Delgo
20542,Jennifer Love Hewitt,Princess Kyla
20542,Val Kilmer,Bogardus
20542,Anne Bancroft,Sedessa
20542,Chris Kattan,Filo
266396,Sean Penn,Terrier
266396,Jasmine Trinca,Annie
266396,Javier Bardem,Felix
266396,Ray Winstone,Stanley
266396,Mark Rylance,Terrance Cox
9978,Alex Pettyfer,Alex Rider
9978,Sarah Bolger,Sabina Pleasure
9978,Ewan McGregor,Ian Rider
9978,Robbie Coltrane,Prime Minister
9978,Stephen Fry,Smithers
8271,Shia LaBeouf,Kale Brecht
8271,Sarah Roemer,Ashley Carlson
8271,Carrie-Anne Moss,Julie Brecht
8271,David Morse,Robert Turner
8271,Aaron Yoo,Ronnie
10428,Jonny Lee Miller,Dade Murphy / 'Crash Override' / 'Zero Cool'
10428,Angelina Jolie,Kate Libby / 'Acid Burn'
10428,Jesse Bradford,Joey Pardella
10428,Matthew Lillard,Emmanuel Goldstein / 'Cereal Killer'
10428,Renoly Santiago,Ramon Sanchez / 'Phantom Phreak'
5353,Richard Gere,Simon Hunt
5353,Terrence Howard,Duck
5353,James Brolin,Franklin Harris
5353,Diane Kruger,Marjana
5353,Jesse Eisenberg,Benjamin
11934,Tim Robbins,Norville Barnes
11934,Jennifer Jason Leigh,Amy Archer
11934,Paul Newman,Sidney J. Mussburger
11934,Charles Durning,Waring Hudsucker
11934,John Mahoney,Chief
14392,Jet Li,General Ma Xinyi
14392,Andy Lau,Cao Er-Hu
14392,Takeshi Kaneshiro,Zhang Wen-Xiang
14392,Xu Jinglei,Lian
14392,Wei Zongwan,Lord Chen
19495,Kuno Becker,Mansur
19495,Jay Hernandez,Erali
19495,Jason Scott Lee,Oraz
19495,Doskhan Zholzhaksynov,"Galdan Ceren, the Jungar Sultan"
19495,Ayanat Ksenbai,Gaukhar
110415,Chris Evans,Curtis Everett
110415,Song Kang-ho,Namgoong Minsu
110415,Ed Harris,Minister Wilford
110415,John Hurt,Gilliam
110415,Tilda Swinton,Minister Mason
77459,Vanessa Paradis,Lucille (voice)
77459,Mathieu Chedid,Francœur (voice)
77459,Gad Elmaleh,Raoul (voice)
77459,François Cluzet,Le préfet Maynott (voice)
77459,Ludivine Sagnier,Maud (voice)
26486,Matthew Broderick,Steven Schats
26486,Alec Baldwin,Joe Devine
26486,Toni Collette,Emily French
26486,Calista Flockhart,Valerie Weston
26486,Ray Liotta,Jack Devine
9495,Brandon Lee,Eric Draven
9495,Rochelle Davis,Sarah
9495,Ernie Hudson,Sergeant Albrecht
9495,Michael Wincott,Top Dollar
9495,Bai Ling,Myca
256040,Prabhas,Shivudu / Baahubali
256040,Rana Daggubati,Bhallaladeva
256040,Tamanna Bhatia,Avanthika
256040,Anushka Shetty,Devasena
256040,Ramya Krishnan,Sivagami
24420,Eric Bana,Henry DeTamble
24420,Rachel McAdams,Clare Abshire
24420,Michelle Nolden,Annette DeTamble
24420,Arliss Howard,Richard DeTamble
24420,Ron Livingston,Gomez
1257,Diane Keaton,Daphne
1257,Mandy Moore,Milly
1257,Gabriel Macht,Johnny
1257,Tom Everett Scott,Jason
1257,Lauren Graham,Maggie
62214,Charlie Tahan,Victor Frankenstein (voice)
62214,Catherine O'Hara,Mrs. Frankenstein / Weird Girl / Gym Teacher (voice)
62214,Martin Short,Mr. Frankenstein / Mr. Burgemeister / Nassor (voice)
62214,Martin Landau,Mr. Rzykruski (voice)
62214,Atticus Shaffer,"Edgar ""E"" Gore (voice)"
16320,Nathan Fillion,Mal
16320,Gina Torres,Zoe
16320,Alan Tudyk,Wash
16320,Morena Baccarin,Inara
16320,Adam Baldwin,Jayne
8842,Meg Ryan,Jackie Kallen
8842,Tony Shalhoub,Tony Shalhoub
8842,Joe Cortese,Irving Abel
8842,Kerry Washington,Renee
8842,Omar Epps,Luther Shaw
9531,Christopher Reeve,Superman / Clark Kent
9531,Richard Pryor,Gus Gorman
9531,Jackie Cooper,Perry White
9531,Marc McClure,Jimmy Olsen
9531,Annette O'Toole,Lana Lang
64807,Robert De Niro,Billy 'The Kid' McDonnen
64807,Sylvester Stallone,Henry 'Razor' Sharp
64807,Alan Arkin,Lightning
64807,Jon Bernthal,B.J. Rose
64807,Kevin Hart,"Dante Slate, Jr."
12289,Chang Chen,Sun Quan
12289,Hu Jun,Zhao Yun
12289,Tony Leung Chiu-Wai,Zhou Yu
12289,Takeshi Kaneshiro,Zhuge Liang
12289,Song Jia,Li Ji
11529,Reese Witherspoon,"Melanie ""Carmichael"" Smooter Perry"
11529,Josh Lucas,Jake Perry
11529,Patrick Dempsey,Andrew Hennings
11529,Candice Bergen,Mayor Kate Hennings
11529,Rhona Mitra,Tabatha Wadmore-Smith
20943,Katherine Heigl,Abby
20943,Gerard Butler,Mike
20943,Eric Winter,Colin
20943,Bree Turner,Joy
20943,Nick Searcy,Stuart
9099,Steve Martin,Master Sergeant Ernest G. Bilko
9099,Dan Aykroyd,Colonel John T. Hall
9099,Phil Hartman,Major Colin Thorn
9099,Glenne Headly,Rita Robbins
9099,Daryl Mitchell,Pfc. Wally Holbrook
9488,Antonio Banderas,Gregorio Cortez
9488,Carla Gugino,Ingrid Cortez
9488,Alexa PenaVega,Carmen Cortez
9488,Daryl Sabara,Juni Cortez
9488,Steve Buscemi,Romero
193,Patrick Stewart,Captain Jean-Luc Picard
193,Jonathan Frakes,Commander William T. Riker
193,Brent Spiner,Lt. Commander Data
193,LeVar Burton,Lt. Commander Geordi La Forge
193,Michael Dorn,Lt. Commander Worf
44865,Tony Leung Chiu-Wai,Ip Man
44865,Zhang Ziyi,Gong Ruomei/Gong Er
44865,Song Hye-kyo,Zhang Yongcheng
44865,Chang Chen,Yi Xian Tian/Razor
44865,Zhao Benshan,Ding Lianshan
55787,Robert Pattinson,Jacob Jankowski
55787,Reese Witherspoon,Marlena Rosenbluth
55787,Christoph Waltz,August Rosenbluth
55787,Tatum Etheridge,Jacob's Daughter
55787,Hal Holbrook,Old Jacob
257932,Carrie-Anne Moss,Elena (voice)
257932,Lucas Grabeel,Gerrant (voice)
257932,Blythe Auffarth,Liya and Kasarana (voice)
257932,Charlie Schlatter,Lambert (voice)
257932,Simon Jaglom,Terram (voice)
10400,Denzel Washington,"Rubin ""Hurricane"" Carter"
10400,Vicellous Reon Shannon,Lesra Martin
10400,Deborah Kara Unger,Lisa Peters
10400,Liev Schreiber,Sam Chaiton
10400,John Hannah,Terry
1957,Jennifer Lopez,Slim Hiller
1957,Billy Campbell,Mitch Hiller
1957,Juliette Lewis,Ginny
1957,Dan Futterman,Joe
1957,Fred Ward,Jupiter
10833,Sigourney Weaver,Max Conners
10833,Jennifer Love Hewitt,Page Conners
10833,Gene Hackman,William B. Tensy
10833,Ray Liotta,Dean Cumanno
10833,Jason Lee,Jack Withrowe
256961,Kevin James,Paul Blart
256961,Raini Rodriguez,Maya Blart
256961,Eduardo Verástegui,Eduardo Furtillo
256961,Daniella Alonso,Divina Martinez
256961,Neal McDonough,Vincent Sofel
5852,Jennifer Lopez,Sharon Pogue
5852,Jim Caviezel,"Steven ""Catch"" Lambert"
5852,Jeremy Sisto,Larry Pogue Sr.
5852,Terrence Howard,Robby
5852,Sônia Braga,Josephine Pogue
12312,Tim Allen,Joe Scheffer
12312,Julie Bowen,Meg Harper
12312,Kelly Lynch,Callie Scheffer
12312,Greg Germann,Jeremy
12312,Jim Belushi,Chuck Scarett
622,Johnny Depp,Dean Corso
622,Frank Langella,Boris Balkan
622,Lena Olin,Liana Telfer
622,Emmanuelle Seigner,The Girl
622,Barbara Jefford,Baroness Kessler
11306,Hugh Grant,Dr. Guy Luthan
11306,Gene Hackman,Dr. Lawrence Myrick
11306,Sarah Jessica Parker,Jodie Trammel
11306,David Morse,FBI Agent Frank Hare
11306,Bill Nunn,Det. Bob Burke
12508,Mark Wahlberg,Chris 'Izzy' Cole
12508,Jennifer Aniston,Emily Poule
12508,Jason Flemyng,Bobby Beers
12508,Dominic West,Kirk Cuddy
12508,Jason Bonham,A.C.
25793,Gabourey Sidibe,Precious
25793,Mo'Nique,Mary
25793,Paula Patton,Ms. Rain
25793,Mariah Carey,Mrs. Weiss
25793,Lenny Kravitz,Nurse John
10534,Jeff Bridges,Captain Christopher 'Skipper' Sheldon
10534,Caroline Goodall,Dr. Alice Sheldon
10534,John Savage,"McCrea, Albatross Crewman"
10534,Scott Wolf,Charles 'Chuck' Gieg
10534,Jeremy Sisto,Frank Beaumont
1091,Kurt Russell,R.J. MacReady
1091,Keith David,Childs
1091,Wilford Brimley,Dr. Blair
1091,Donald Moffat,Garry
1091,Richard Dysart,Dr. Copper
87421,Vin Diesel,Riddick
87421,Karl Urban,Lord Vaako
87421,Katee Sackhoff,Dahl
87421,Jordi Mollà,Santana
87421,Bokeem Woodbine,Moss
10871,Dennis Quaid,Frank LaCrosse
10871,Danny Glover,Bob Goodall
10871,R. Lee Ermey,Sheriff Buck Olmstead
10871,Claudia Stedelin,"Missy, the Babysitter"
10871,Brent Hinkley,Man on Porch
13503,James Van Der Beek,Lincoln Rogers Dunnison
13503,Rachael Leigh Cook,Caroline Dukes
13503,Ashton Kutcher,George Durham
13503,Dylan McDermott,Leander McNelly
13503,Usher Raymond,Randolph Douglas Scipio
13600,Saoirse Ronan,Lina Mayfleet
13600,Harry Treadaway,Doon Harrow
13600,Mary Kay Place,Mrs. Murdo
13600,Bill Murray,Mayor Cole
13600,Martin Landau,Sul
68722,Joaquin Phoenix,Freddie Quell
68722,Philip Seymour Hoffman,Lancaster Dodd
68722,Amy Adams,Peggy Dodd
68722,Laura Dern,Helen
68722,Jesse Plemons,Val Dodd
14324,Ryan Cartwright,Ghino
14324,Hayden Christensen,Lorenzo
14324,Mischa Barton,Pampinea
14324,Jay Villiers,Bernardo
14324,Simone Spinazzè,Andreuccio
14325,Rob Brown,Ernie Davis
14325,Dennis Quaid,Ben Schwartzwalder
14325,Darrin Henson,Jim Brown
14325,Charles S. Dutton,Willie 'Pops' Davis
14325,Aunjanue Ellis,Marie Davis
299687,Chloë Grace Moretz,"Cassiopeia ""Cassie"" Sullivan"
299687,Nick Robinson,"Ben ""Zombie"" Parish"
299687,Alex Roe,Evan Walker
299687,Maika Monroe,"Marika ""Ringer"" Kimura"
299687,Zackary Arthur,"Sammy ""Nugget"" Sullivan"
312221,Michael B. Jordan,Adonis Johnson
312221,Sylvester Stallone,Rocky Balboa
312221,Graham McTavish,Tommy Holiday
312221,Tessa Thompson,Bianca
312221,Phylicia Rashād,Mary Anne Creed
23168,Ben Affleck,Doug MacRay
23168,Rebecca Hall,Claire Keesey
23168,Jeremy Renner,James Coughlin
23168,Jon Hamm,Adam Frawley
23168,Blake Lively,Krista Coughlin
76494,Cameron Diaz,Jules Baxter
76494,Jennifer Lopez,Holly
76494,Elizabeth Banks,Wendy Cooper
76494,Anna Kendrick,Rosie Brennan
76494,Brooklyn Decker,Skyler Cooper
4944,George Clooney,Harry Pfarrer
4944,Frances McDormand,Linda Litzke
4944,Brad Pitt,Chad Feldheimer
4944,John Malkovich,Osborne Cox
4944,Tilda Swinton,Katie Cox
10488,Abigail Breslin,Nim Rusoe
10488,Jodie Foster,Alexandra Rover
10488,Gerard Butler,Jack Rusoe / Alex Rover
10488,Michael Carman,Captain
10488,Mark Brady,Purser
96721,Daniel Brühl,Niki Lauda
96721,Chris Hemsworth,James Hunt
96721,Olivia Wilde,Suzy Miller
96721,Alexandra Maria Lara,Marlene Lauda
96721,Natalie Dormer,Gemma
334,Julianne Moore,Linda Partridge
334,William H. Macy,Donnie Smith
334,John C. Reilly,Jim Kurring
334,Tom Cruise,Frank T.J. Mackey
334,Philip Baker Hall,Jimmy Gator
23742,Bruce Willis,Jimmy Monroe
23742,Tracy Morgan,Paul Hodges
23742,Juan Carlos Hernández,Raul
23742,Seann William Scott,Dave
23742,Michelle Trachtenberg,Ava
259694,Dakota Johnson,Alice Kepley
259694,Rebel Wilson,Robin
259694,Alison Brie,Lucy
259694,Nicholas Braun,Josh
259694,Damon Wayans Jr.,David
62837,Morgan Freeman,Dr. McCarthy
62837,Ashley Judd,Lorraine Nelson
62837,Harry Connick Jr.,Dr. Clay Haskett
62837,Nathan Gamble,Sawyer Nelson
62837,Kris Kristofferson,Reed Haskett
8966,Kristen Stewart,Isabella 'Bella' Swan
8966,Robert Pattinson,Edward Cullen
8966,Billy Burke,Charlie Swan
8966,Taylor Lautner,Jacob Black
8966,Peter Facinelli,Carlisle Cullen
8470,Denzel Washington,John Quincy Archibald
8470,Robert Duvall,Frank Grimes
8470,Anne Heche,Rebecca Payne
8470,Kimberly Elise,Denise Archibald
8470,Daniel E. Smith,Mike Archibald
11001,Martin Lawrence,Miles Logan
11001,Luke Wilson,Carlson
11001,Dave Chappelle,Tulley
11001,Peter Greene,Deacon
11001,Nicole Ari Parker,Mellisa Green
138832,Jason Sudeikis,David Clark
138832,Jennifer Aniston,Rose O'Reilly
138832,Will Poulter,Kenny Rossmore
138832,Emma Roberts,Casey Mathis
138832,Ed Helms,Brad Gurdlinger
16911,Vasily Stepanov,Maxim Kammerer
16911,Pyotr Fyodorov,Guy Gaal
16911,Юлия Снигирь,Rada Gaal
16911,Fyodor Bondarchuk,Prosecutor
16911,Sergey Garmash,Zef
2163,Kurt Russell,"Jeffrey "" Jeff "" Taylor"
2163,J. T. Walsh,"Warren "" Red "" Barr"
2163,Kathleen Quinlan,Amy Taylor
2163,M.C. Gainey,Earl
2163,Jack Noseworthy,Billy
36670,Sean Connery,James Bond
36670,Kim Basinger,Domino Petachi
36670,Klaus Maria Brandauer,Maximilian Largo
36670,Edward Fox,M
36670,Barbara Carrera,Fatima Blush
23048,John Cusack,Adam
23048,Lizzy Caplan,April
23048,Rob Corddry,Lou
23048,Craig Robinson,Nick
23048,Clark Duke,Jacob
227735,Morgan Freeman,Dr. Cameron McCarthy
227735,Ashley Judd,Lorraine Nelson
227735,Nathan Gamble,Sawyer Nelson
227735,Cozi Zuehlsdorff,Hazel Haskett
227735,Harry Connick Jr.,Dr. Clay Haskett
2155,Ben Affleck,Rudy Duncan
2155,Gary Sinise,Gabriel Mercer
2155,Charlize Theron,Ashley Mercer
2155,Dennis Farina,Jack Banks
2155,Donal Logue,Pug
8409,Vin Diesel,Sean Vetter
8409,Larenz Tate,Demetrius Hicks
8409,Timothy Olyphant,Hollywood Jack
8409,Geno Silva,Memo Lucero
8409,Jacqueline Obradors,Stacy Vetter
222936,Bradley Cooper,Brian Gilcrest
222936,Emma Stone,Captain Allison Ng
222936,Rachel McAdams,Tracy Woodside
222936,Bill Murray,Carson Welch
222936,John Krasinski,"John ""Woody"" Woodside"
31908,Alec Baldwin,Bobby DeLaughter
31908,James Woods,Byron De La Beckwith
31908,Virginia Madsen,Dixie DeLaughter
31908,Whoopi Goldberg,Myrlie Evers
31908,Craig T. Nelson,Ed Peters
10219,Ethan Hawke,Ishmael Chambers
10219,Youki Kudoh,Hatsue Imada Miyamoto
10219,Reeve Carney,Young Ishmael Chambers
10219,Anne Suzuki,Young Hatsue Imada
10219,Rick Yune,Kazuo Miyamoto
48171,Anthony Hopkins,Father Lucas
48171,Colin O'Donoghue,Michael Kovak
48171,Alice Braga,Angeline
48171,Toby Jones,Father Matthew
48171,Ciarán Hinds,Father Xavier
782,Ethan Hawke,Vincent Freeman
782,Jude Law,Jerome Eugene Morrow
782,Gore Vidal,Director Josef
782,Uma Thurman,Irene Cassini
782,Alan Arkin,Detective Hugo
75531,Bette Midler,Jacqueline Susann
75531,Nathan Lane,Irving Mansfield
75531,Stockard Channing,Florence Maybelle
75531,David Hyde Pierce,Michael Hastings
75531,John Cleese,Henry Marcus
11802,Andy Samberg,Ham III (voice)
11802,Cheryl Hines,Luna (voice)
11802,Jeff Daniels,Zartog (voice)
11802,Patrick Warburton,Titan (voice)
11802,Kristin Chenoweth,Kilowatt (voice)
9776,Chris Rock,Mays Gilliam
9776,Bernie Mac,Mitch Gilliam
9776,Dylan Baker,Martin Geller
9776,Nick Searcy,Brian Lewis
9776,Lynn Whitfield,Debra Lassiter
18785,Bradley Cooper,Phil Wenneck
18785,Ed Helms,Stu Price
18785,Zach Galifianakis,Alan Garner
18785,Justin Bartha,Doug Billings
18785,Heather Graham,Jade
365222,Donnie Yen,Ip Man
365222,Lynn Hung,Cheung Wing-Sing
365222,Zhang Jin,Cheung Tin-chi
365222,Patrick Tam,Ma King-Sang
365222,Karena Ng,Miss Wong
817,Mike Myers,Austin Powers / Dr. Evil / Fat Bastard
817,Heather Graham,Felicity Shagwell
817,Michael York,Basil Exposition
817,Robert Wagner,Number Two
817,Rob Lowe,Young Number Two
268,Jack Nicholson,Jack Napier/The Joker
268,Michael Keaton,Bruce Wayne/Batman
268,Kim Basinger,Vicki Vale
268,Michael Gough,Alfred
268,Pat Hingle,Commissioner James Gordon
45054,Charlie Cox,Josemaría
45054,Dougray Scott,Robert
45054,Wes Bentley,Manolo
45054,Rodrigo Santoro,Oriol
45054,Jordi Mollà,Don Jose
943,Mel Gibson,Martin Riggs
943,Danny Glover,Roger Murtaugh
943,Joe Pesci,Leo Getz
943,Rene Russo,Lorna Cole
943,Stuart Wilson,Jack Travis
22881,Sandra Bullock,Leigh Anne Tuohy
22881,Quinton Aaron,Michael Oher
22881,Kathy Bates,Miss Sue
22881,Tim McGraw,Sean Tuohy
22881,Jae Head,S.J. Tuohy
10054,Alexa PenaVega,Carmen Cortez
10054,Daryl Sabara,Juni Cortez
10054,Antonio Banderas,Gregorio Cortez
10054,Carla Gugino,Ingrid Cortez
10054,Alan Cumming,Fegan Floop
51540,Jennifer Aniston,Dr. Julia Harris
51540,Jason Bateman,Nick Hendricks
51540,Charlie Day,Dale Arbus
51540,Jason Sudeikis,Kurt Buckman
51540,Colin Farrell,Bobby Pellitt
44264,Jeff Bridges,Rooster Cogburn
44264,Matt Damon,LaBoeuf
44264,Josh Brolin,Tom Chaney
44264,Barry Pepper,Lucky Ned Pepper
44264,Hailee Steinfeld,Mattie Ross
350,Meryl Streep,Miranda Priestly
350,Anne Hathaway,Andrea Sachs
350,Emily Blunt,Emily Charlton
350,Stanley Tucci,Nigel
350,Simon Baker,Christian Thompson
152,William Shatner,Captain James T. Kirk
152,Leonard Nimoy,Mr. Spock
152,DeForest Kelley,Dr. Leonard McCoy
152,James Doohan,Montgomery Scott
152,George Takei,Lt. Cmdr. Hikaru Sulu
109431,Jason Bateman,Sandy Patterson
109431,Melissa McCarthy,Diana
109431,Jon Favreau,Harold Cornish
109431,Amanda Peet,Trish Patterson
109431,T.I.,Julian
1598,Robert De Niro,Max Cady
1598,Nick Nolte,Sam Bowden
1598,Jessica Lange,Leigh Bowden
1598,Juliette Lewis,Danielle Bowden
1598,Joe Don Baker,Claude Kersek
8065,Jim Sturgess,Ben Campbell
8065,Kevin Spacey,Micky Rosa
8065,Kate Bosworth,Jill Taylor
8065,Aaron Yoo,Choi
8065,Liza Lapira,Kianna
271718,Amy Schumer,Amy Townsend
271718,Bill Hader,Dr. Aaron Conners
271718,Brie Larson,Kim Townsend
271718,Colin Quinn,Gordon Townsend
271718,Vanessa Bayer,Nikki
11638,Bernie Mac,Percy Jones
11638,Ashton Kutcher,Simon Green
11638,Zoe Saldana,Theresa Jones
11638,Judith Scott,Marilyn Jones
11638,Hal Williams,Howard Jones
409,Ralph Fiennes,Count László de Almásy
409,Juliette Binoche,Hana
409,Willem Dafoe,David Caravaggio
409,Kristin Scott Thomas,Katharine Clifton
409,Naveen Andrews,Sikh Kip
2118,Kevin Spacey,Det. Sgt. Jack Vincennes
2118,Guy Pearce,"Det. Lt. Edmund Jennings "" Ed "" Exley"
2118,Danny DeVito,Sid Hudgens
2118,James Cromwell,Cap. Dudley Liam Smith
2118,Kim Basinger,Lynn Bracken
11459,Michael Angarano,Will Stronghold
11459,Kurt Russell,Steve Stronghold / The Commander
11459,Kelly Preston,Josie Stronghold / Jetstream
11459,Danielle Panabaker,Layla Williams
11459,Kevin Heffernan,"Ron Wilson, Bus Driver"
10806,Kevin Kline,Howard Brackett
10806,Joan Cusack,Emily Montgomery
10806,Tom Selleck,Peter Malloy
10806,Matt Dillon,Cameron Drake
10806,Debbie Reynolds,Berniece Brackett
9348,Natasha Henstridge,Sil
9348,Ben Kingsley,Xavier Fitch
9348,Michael Madsen,Preston Lennox
9348,Alfred Molina,Dr. Stephen Arden
9348,Forest Whitaker,"Dan Smithson, Empath"
377,John Saxon,Lt. Thompson
377,Ronee Blakley,Marge Thompson
377,Heather Langenkamp,Nancy Thompson
377,Amanda Wyss,Tina Gray
377,Jsu Garcia,Rod Lane
8843,Jennifer Lopez,Catherine Deane
8843,Vincent D'Onofrio,Carl Rudolph Stargher
8843,Vince Vaughn,Peter Novak
8843,Marianne Jean-Baptiste,Dr. Miriam Kent
8843,Catherine Sutherland,Anne Marie Vicksey
9313,Leonardo DiCaprio,King Louis XIV / Philippe
9313,Jeremy Irons,Aramis
9313,Gérard Depardieu,Porthos
9313,Gabriel Byrne,D'Artagnan
9313,John Malkovich,Athos
39486,Diane Lane,Penny Chenery
39486,John Malkovich,Lucien Laurin
39486,Scott Glenn,Chris Chenery
39486,Dylan Walsh,Jack Tweedy
39486,Fred Dalton Thompson,Bull Hancock
1273,Chris Evans,Casey Jones (voice)
1273,Sarah Michelle Gellar,April O'Neil (voice)
1273,Mako,Splinter (voice)
1273,Kevin Smith,Diner Cook (voice)
1273,Patrick Stewart,Winters (voice)
13920,Cuba Gooding Jr.,Radio
13920,Ed Harris,Coach Jones
13920,Alfre Woodard,Principle Daniels
13920,S. Epatha Merkerson,Maggie
13920,Debra Winger,Linda
50544,Justin Timberlake,Dylan Harper
50544,Mila Kunis,Jamie Rellis
50544,Patricia Clarkson,Lorna
50544,Woody Harrelson,Tommy Bollinger
50544,Nolan Gould,Sammy - Sam the Magnificent
325133,Seth Rogen,Mac Radner
325133,Rose Byrne,Kelly Radner
325133,Zac Efron,Teddy Sanders
325133,Chloë Grace Moretz,Shelby
325133,Kiersey Clemons,Beth
140823,Emma Thompson,P.L. Travers
140823,Tom Hanks,Walt Disney
140823,Paul Giamatti,Ralph
140823,Colin Farrell,Travers Robert Goff
140823,Ruth Wilson,Margaret Goff
1883,Denzel Washington,Malcolm X
1883,Angela Bassett,Dr. Betty Shabazz
1883,Albert Hall,Baines
1883,"Al Freeman, Jr.",Elijah Muhammad
1883,Delroy Lindo,West Indian Archie
89492,Paul Rudd,Pete
89492,Leslie Mann,Debbie
89492,Jason Segel,Jason
89492,Maude Apatow,Sadie
89492,Megan Fox,Desi
22949,Robin Williams,Dan
22949,John Travolta,Charlie
22949,Seth Green,Ralph White
22949,Justin Long,Adam Devlin
22949,Matt Dillon,Yancy Devlin
12437,Bill Nighy,Viktor
12437,Michael Sheen,Lucian
12437,Rhona Mitra,Sonja
12437,Shane Brolly,Kraven
12437,Steven Mackintosh,Andreas Tanis
2959,Robin Williams,Reverend Frank
2959,Mandy Moore,Sadie Jones
2959,John Krasinski,Ben Murphy
2959,Eric Christian Olsen,Carlisle
2959,Christine Taylor,Lindsey Jones
9957,Jon Heder,Clark
9957,Rob Schneider,Gus
9957,David Spade,Richie
9957,Jon Lovitz,Mel
9957,Tim Meadows,Wayne
11648,Diane Lane,Sarah Nolan
11648,John Cusack,Jake
11648,Elizabeth Perkins,Carol
